accDate,2021-02-24T11:23:47.699,accInterval,21.4,accXyz,[x,-0.1364694982767105,y,-0.20111294090747833,z,9.83807373046875],degree,0
accDate,2021-02-24T11:23:47.853,accInterval,21.5,accXyz,[x,-0.13407529890537262,y,-0.2106897532939911,z,9.83807373046875],degree,0
accDate,2021-02-24T11:23:48.111,accInterval,21.8,accXyz,[x,-0.2849099934101105,y,-0.22026655077934265,z,9.9865140914917],degree,0
accDate,2021-02-24T11:23:48.716,accInterval,22.4,accXyz,[x,-0.26815059781074524,y,-0.2346317619085312,z,10.17565631866455],degree,0
accDate,2021-02-24T11:23:48.918,accInterval,22.6,accXyz,[x,-0.31603461503982544,y,-0.2537853717803955,z,10.336068153381348],degree,0
accDate,2021-02-24T11:23:49.125,accInterval,22.8,accXyz,[x,-0.16759411990642548,y,-0.2082955539226532,z,9.89314079284668],degree,0
accDate,2021-02-24T11:23:49.361,accInterval,23.0,accXyz,[x,-0.0933738648891449,y,-0.19871874153614044,z,9.914688110351562],degree,0
accDate,2021-02-24T11:23:49.549,accInterval,23.2,accXyz,[x,-0.11252748221158981,y,-0.18914192914962769,z,9.854833602905273],degree,0
accDate,2021-02-24T11:23:50.123,accInterval,23.8,accXyz,[x,-0.11013327538967133,y,-0.19153612852096558,z,9.847650527954102],degree,0
accDate,2021-02-24T11:23:50.488,accInterval,24.2,accXyz,[x,-0.1149216815829277,y,-0.18914192914962769,z,9.845256805419922],degree,0
accDate,2021-02-24T11:23:50.699,accInterval,24.4,accXyz,[x,-0.11252748221158981,y,-0.1867477297782898,z,9.847650527954102],degree,0
accDate,2021-02-24T11:23:50.833,accInterval,24.5,accXyz,[x,-0.10295066982507706,y,-0.19632454216480255,z,9.850045204162598],degree,0
accDate,2021-02-24T11:23:51.061,accInterval,24.7,accXyz,[x,-0.10534487664699554,y,-0.18914192914962769,z,9.852438926696777],degree,0
accDate,2021-02-24T11:23:51.501,accInterval,25.2,accXyz,[x,-0.11252748221158981,y,-0.1843535304069519,z,9.85962200164795],degree,0
accDate,2021-02-24T11:23:52.112,accInterval,25.8,accXyz,[x,-0.11013327538967133,y,-0.19393034279346466,z,9.85962200164795],degree,0
accDate,2021-02-24T11:23:52.390,accInterval,26.1,accXyz,[x,-0.11252748221158981,y,-0.19393034279346466,z,9.862015724182129],degree,0
accDate,2021-02-24T11:23:52.438,accInterval,26.1,accXyz,[x,-0.1149216815829277,y,-0.19153612852096558,z,9.873987197875977],degree,0
accDate,2021-02-24T11:23:52.597,accInterval,26.3,accXyz,[x,-0.10773907601833344,y,-0.19393034279346466,z,9.864410400390625],degree,0
accDate,2021-02-24T11:23:52.783,accInterval,26.5,accXyz,[x,-0.1149216815829277,y,-0.18914192914962769,z,9.8691987991333],degree,0
accDate,2021-02-24T11:23:53.787,accInterval,27.5,accXyz,[x,-0.10534487664699554,y,-0.1867477297782898,z,9.866804122924805],degree,0
accDate,2021-02-24T11:23:54.041,accInterval,27.7,accXyz,[x,-0.11013327538967133,y,-0.18914192914962769,z,9.8691987991333],degree,0
accDate,2021-02-24T11:23:54.109,accInterval,27.8,accXyz,[x,-0.11252748221158981,y,-0.19153612852096558,z,9.87159252166748],degree,0
accDate,2021-02-24T11:23:54.162,accInterval,27.8,accXyz,[x,-0.10773907601833344,y,-0.18914192914962769,z,9.87159252166748],degree,0
accDate,2021-02-24T11:23:54.473,accInterval,28.1,accXyz,[x,-0.11013327538967133,y,-0.1867477297782898,z,9.866804122924805],degree,0
accDate,2021-02-24T11:23:54.976,accInterval,28.7,accXyz,[x,-0.10773907601833344,y,-0.18914192914962769,z,9.8691987991333],degree,0
accDate,2021-02-24T11:23:55.853,accInterval,29.5,accXyz,[x,-0.27054479718208313,y,-0.26096799969673157,z,10.491691589355469],degree,0
accDate,2021-02-24T11:23:56.108,accInterval,29.8,accXyz,[x,-0.0933738648891449,y,-0.21787235140800476,z,9.957783699035645],degree,0
accDate,2021-02-24T11:23:56.208,accInterval,29.9,accXyz,[x,0.06464344263076782,y,-0.11013327538967133,z,9.265859603881836],degree,0
accDate,2021-02-24T11:23:56.276,accInterval,30.0,accXyz,[x,-0.12689268589019775,y,-0.18914192914962769,z,9.857227325439453],degree,0
accDate,2021-02-24T11:23:56.384,accInterval,30.1,accXyz,[x,-0.11252748221158981,y,-0.19153612852096558,z,9.862015724182129],degree,0
accDate,2021-02-24T11:23:57.117,accInterval,30.8,accXyz,[x,-0.10773907601833344,y,-0.19632454216480255,z,9.85962200164795],degree,0
accDate,2021-02-24T11:23:57.986,accInterval,31.7,accXyz,[x,0.07900865375995636,y,-0.1173158809542656,z,9.289801597595215],degree,0
accDate,2021-02-24T11:23:58.008,accInterval,31.7,accXyz,[x,-0.08858546614646912,y,-0.10534487664699554,z,9.155726432800293],degree,0
accDate,2021-02-24T11:23:58.108,accInterval,31.8,accXyz,[x,0.10534487664699554,y,-0.10534487664699554,z,9.16769790649414],degree,0
accDate,2021-02-24T11:23:58.466,accInterval,32.1,accXyz,[x,-0.40701428055763245,y,-0.2537853717803955,z,10.513238906860352],degree,0
accDate,2021-02-24T11:23:58.503,accInterval,32.2,accXyz,[x,-0.10773907601833344,y,-0.19632454216480255,z,9.905111312866211],degree,0
accDate,2021-02-24T11:23:58.593,accInterval,32.3,accXyz,[x,-0.1604115068912506,y,-0.1604115068912506,z,9.617807388305664],degree,0
accDate,2021-02-24T11:23:59.018,accInterval,32.7,accXyz,[x,-0.3998316824436188,y,-0.2777273952960968,z,10.680832862854004],degree,0
accDate,2021-02-24T11:23:59.370,accInterval,33.0,accXyz,[x,-0.2585737705230713,y,-0.24899697303771973,z,10.441412925720215],degree,0
accDate,2021-02-24T11:24:00.054,accInterval,33.7,accXyz,[x,-0.05267243832349777,y,-0.1388636976480484,z,9.505280494689941],degree,0
accDate,2021-02-24T11:24:00.946,accInterval,34.6,accXyz,[x,-0.10055647045373917,y,-0.17956513166427612,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:00.985,accInterval,34.7,accXyz,[x,-0.09816227108240128,y,-0.181959331035614,z,9.85962200164795],degree,0
accDate,2021-02-24T11:24:01.101,accInterval,34.8,accXyz,[x,-0.10534487664699554,y,-0.1867477297782898,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:01.228,accInterval,34.9,accXyz,[x,-0.10055647045373917,y,-0.19153612852096558,z,9.85962200164795],degree,0
accDate,2021-02-24T11:24:01.639,accInterval,35.3,accXyz,[x,-0.10295066982507706,y,-0.19393034279346466,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:02.090,accInterval,35.8,accXyz,[x,-0.10295066982507706,y,-0.19632454216480255,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:02.964,accInterval,36.6,accXyz,[x,-0.10295066982507706,y,-0.18914192914962769,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:03.123,accInterval,36.8,accXyz,[x,-0.10295066982507706,y,-0.1867477297782898,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:04.040,accInterval,37.7,accXyz,[x,-0.10534487664699554,y,-0.19153612852096558,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:04.115,accInterval,37.8,accXyz,[x,-0.09816227108240128,y,-0.19153612852096558,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:04.508,accInterval,38.2,accXyz,[x,-0.10773907601833344,y,-0.19153612852096558,z,9.845256805419922],degree,0
accDate,2021-02-24T11:24:04.565,accInterval,38.2,accXyz,[x,-0.10295066982507706,y,-0.19153612852096558,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:04.621,accInterval,38.3,accXyz,[x,-0.10295066982507706,y,-0.19153612852096558,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:05.059,accInterval,38.7,accXyz,[x,-0.11252748221158981,y,-0.19153612852096558,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:05.258,accInterval,38.9,accXyz,[x,-0.10534487664699554,y,-0.1867477297782898,z,9.85962200164795],degree,0
accDate,2021-02-24T11:24:05.672,accInterval,39.3,accXyz,[x,-0.10773907601833344,y,-0.19153612852096558,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:06.106,accInterval,39.8,accXyz,[x,-0.11013327538967133,y,-0.19153612852096558,z,9.85962200164795],degree,0
accDate,2021-02-24T11:24:06.149,accInterval,39.8,accXyz,[x,-0.10773907601833344,y,-0.19153612852096558,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:06.225,accInterval,39.9,accXyz,[x,-0.10295066982507706,y,-0.19393034279346466,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:06.327,accInterval,40.0,accXyz,[x,-0.1388636976480484,y,-0.22744916379451752,z,10.190021514892578],degree,0
accDate,2021-02-24T11:24:06.770,accInterval,40.4,accXyz,[x,-0.035913024097681046,y,-0.22026655077934265,z,10.022427558898926],degree,0
accDate,2021-02-24T11:24:07.613,accInterval,41.3,accXyz,[x,0.15801730751991272,y,-0.1149216815829277,z,9.162909507751465],degree,0
accDate,2021-02-24T11:24:07.660,accInterval,41.3,accXyz,[x,0.004788403399288654,y,-0.1149216815829277,z,9.237129211425781],degree,0
accDate,2021-02-24T11:24:07.784,accInterval,41.5,accXyz,[x,-0.11252748221158981,y,-0.18914192914962769,z,9.862015724182129],degree,0
accDate,2021-02-24T11:24:08.549,accInterval,42.2,accXyz,[x,-0.10295066982507706,y,-0.1867477297782898,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:08.673,accInterval,42.3,accXyz,[x,-0.10773907601833344,y,-0.18914192914962769,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:09.222,accInterval,42.9,accXyz,[x,-0.10773907601833344,y,-0.1867477297782898,z,9.862015724182129],degree,0
accDate,2021-02-24T11:24:09.618,accInterval,43.3,accXyz,[x,-0.10534487664699554,y,-0.18914192914962769,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:10.411,accInterval,44.1,accXyz,[x,-0.10534487664699554,y,-0.1867477297782898,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:10.449,accInterval,44.1,accXyz,[x,-0.10773907601833344,y,-0.18914192914962769,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:10.597,accInterval,44.3,accXyz,[x,-0.10055647045373917,y,-0.19393034279346466,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:11.518,accInterval,45.2,accXyz,[x,-0.11252748221158981,y,-0.18914192914962769,z,9.857227325439453],degree,0
accDate,2021-02-24T11:24:13.328,accInterval,47.0,accXyz,[x,-0.10295066982507706,y,-0.1843535304069519,z,9.862015724182129],degree,0
accDate,2021-02-24T11:24:13.434,accInterval,47.1,accXyz,[x,-0.10295066982507706,y,-0.18914192914962769,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:13.476,accInterval,47.2,accXyz,[x,-0.08140286058187485,y,-0.09816227108240128,z,9.74470043182373],degree,0
accDate,2021-02-24T11:24:13.562,accInterval,47.2,accXyz,[x,-0.4668693244457245,y,-0.3064578175544739,z,10.944194793701172],degree,0
accDate,2021-02-24T11:24:14.885,accInterval,48.6,accXyz,[x,-0.1412578970193863,y,-0.23702596127986908,z,10.240300178527832],degree,0
accDate,2021-02-24T11:24:15.016,accInterval,48.7,accXyz,[x,-0.15083470940589905,y,-0.20350714027881622,z,9.974543571472168],degree,0
accDate,2021-02-24T11:24:15.061,accInterval,48.7,accXyz,[x,-0.10773907601833344,y,-0.1867477297782898,z,9.85962200164795],degree,0
accDate,2021-02-24T11:24:16.494,accInterval,50.2,accXyz,[x,-0.10295066982507706,y,-0.18914192914962769,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:17.557,accInterval,51.2,accXyz,[x,-0.10773907601833344,y,-0.1867477297782898,z,9.852438926696777],degree,0
accDate,2021-02-24T11:24:17.609,accInterval,51.3,accXyz,[x,-0.11252748221158981,y,-0.1843535304069519,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:17.828,accInterval,51.5,accXyz,[x,-0.1149216815829277,y,-0.17956513166427612,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:17.866,accInterval,51.5,accXyz,[x,-0.13407529890537262,y,-0.17717093229293823,z,9.806949615478516],degree,0
accDate,2021-02-24T11:24:17.960,accInterval,51.6,accXyz,[x,-0.12689268589019775,y,-0.090979665517807,z,9.773430824279785],degree,0
accDate,2021-02-24T11:24:17.998,accInterval,51.7,accXyz,[x,-0.4429273009300232,y,-0.2801215946674347,z,10.709563255310059],degree,0
accDate,2021-02-24T11:24:19.867,accInterval,53.5,accXyz,[x,-0.10534487664699554,y,-0.22026655077934265,z,9.96017837524414],degree,0
accDate,2021-02-24T11:24:19.913,accInterval,53.6,accXyz,[x,-0.11013327538967133,y,-0.20111294090747833,z,9.845256805419922],degree,0
accDate,2021-02-24T11:24:19.963,accInterval,53.6,accXyz,[x,-0.11252748221158981,y,-0.20111294090747833,z,9.845256805419922],degree,0
accDate,2021-02-24T11:24:20.099,accInterval,53.8,accXyz,[x,-0.06224924325942993,y,-0.17477671802043915,z,9.823708534240723],degree,0
accDate,2021-02-24T11:24:20.157,accInterval,53.8,accXyz,[x,-0.14365209639072418,y,-0.20350714027881622,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:20.179,accInterval,53.9,accXyz,[x,-0.15083470940589905,y,-0.19871874153614044,z,9.80455493927002],degree,0
accDate,2021-02-24T11:24:20.239,accInterval,53.9,accXyz,[x,-0.11971008777618408,y,-0.22026655077934265,z,9.89314079284668],degree,0
accDate,2021-02-24T11:24:20.288,accInterval,54.0,accXyz,[x,-0.09816227108240128,y,-0.181959331035614,z,9.830891609191895],degree,0
accDate,2021-02-24T11:24:20.384,accInterval,54.1,accXyz,[x,-0.13168109953403473,y,-0.22266076505184174,z,9.864410400390625],degree,0
accDate,2021-02-24T11:24:20.977,accInterval,54.7,accXyz,[x,-0.033518824726343155,y,-0.15083470940589905,z,9.730335235595703],degree,0
accDate,2021-02-24T11:24:22.312,accInterval,56.0,accXyz,[x,-0.10534487664699554,y,-0.19632454216480255,z,9.885957717895508],degree,0
accDate,2021-02-24T11:24:22.421,accInterval,56.1,accXyz,[x,-0.08619125932455063,y,-0.17717093229293823,z,9.806949615478516],degree,0
accDate,2021-02-24T11:24:22.494,accInterval,56.2,accXyz,[x,-0.09576806426048279,y,-0.1843535304069519,z,9.89314079284668],degree,0
accDate,2021-02-24T11:24:22.531,accInterval,56.2,accXyz,[x,-0.11013327538967133,y,-0.1867477297782898,z,9.850045204162598],degree,0
accDate,2021-02-24T11:24:22.579,accInterval,56.3,accXyz,[x,-0.12689268589019775,y,-0.20350714027881622,z,9.907505989074707],degree,0
accDate,2021-02-24T11:24:24.026,accInterval,57.7,accXyz,[x,-0.08619125932455063,y,-0.16998831927776337,z,9.83568000793457],degree,0
accDate,2021-02-24T11:24:24.218,accInterval,57.9,accXyz,[x,-0.15801730751991272,y,-0.22744916379451752,z,9.996091842651367],degree,0
accDate,2021-02-24T11:24:24.358,accInterval,58.0,accXyz,[x,-0.06703764945268631,y,-0.22266076505184174,z,9.883563995361328],degree,0
accDate,2021-02-24T11:24:24.491,accInterval,58.2,accXyz,[x,-0.10534487664699554,y,-0.2082955539226532,z,9.897929191589355],degree,0
accDate,2021-02-24T11:24:24.558,accInterval,58.2,accXyz,[x,-0.1149216815829277,y,-0.16998831927776337,z,9.720758438110352],degree,0
accDate,2021-02-24T11:24:24.612,accInterval,58.3,accXyz,[x,-0.11013327538967133,y,-0.20350714027881622,z,9.847650527954102],degree,0
accDate,2021-02-24T11:24:24.646,accInterval,58.3,accXyz,[x,-0.12689268589019775,y,-0.1867477297782898,z,9.845256805419922],degree,0
accDate,2021-02-24T11:24:24.694,accInterval,58.4,accXyz,[x,-0.08858546614646912,y,-0.1388636976480484,z,9.806949615478516],degree,0
accDate,2021-02-24T11:24:24.762,accInterval,58.4,accXyz,[x,-0.11252748221158981,y,-0.19393034279346466,z,9.873987197875977],degree,0
accDate,2021-02-24T11:24:24.982,accInterval,58.7,accXyz,[x,-0.11971008777618408,y,-0.13168109953403473,z,9.639355659484863],degree,0
accDate,2021-02-24T11:24:25.127,accInterval,58.8,accXyz,[x,-0.12210428714752197,y,-0.19871874153614044,z,9.854833602905273],degree,0
accDate,2021-02-24T11:24:25.248,accInterval,58.9,accXyz,[x,-0.19153612852096558,y,-0.22266076505184174,z,9.703998565673828],degree,0
accDate,2021-02-24T11:24:25.293,accInterval,59.0,accXyz,[x,-0.21787235140800476,y,-0.2561795711517334,z,9.83568000793457],degree,0
accDate,2021-02-24T11:24:25.337,accInterval,59.0,accXyz,[x,-0.1867477297782898,y,-0.24181437492370605,z,9.847650527954102],degree,0
accDate,2021-02-24T11:24:25.362,accInterval,59.0,accXyz,[x,-0.15322890877723694,y,-0.16759411990642548,z,9.720758438110352],degree,0
accDate,2021-02-24T11:24:25.427,accInterval,59.1,accXyz,[x,-0.15322890877723694,y,-0.20350714027881622,z,9.821314811706543],degree,0
accDate,2021-02-24T11:24:25.510,accInterval,59.2,accXyz,[x,-0.12689268589019775,y,-0.2059013396501541,z,9.845256805419922],degree,0
